Z,band1,band2,band3
2.769999981,3.692783025,4.567550053,2.476558467
4.119999886,3.483277224,5.408535975,4.900901881
4.739999771,3.189176146,5.265322977,4.770582229
5.920000076,3.431362839,4.731668509,3.479563243
3.910000086,4.209776988,5.2803015,4.584270548
2.74000001,4.209110815,4.793882389,2.375455026
5.820000172,3.475855154,4.719390906,3.39754268
5.340000153,3.832446724,4.493647362,3.383033266
3.369999886,3.990028894,5.122855979,4.13695961
3.079999924,3.638687048,4.556807078,2.472132367
2.299999952,4.292565585,4.652116532,2.18377252
4.760000229,2.663181767,4.956855928,4.405100567
5.46999979,2.911840592,4.680306992,3.692257706
2.200000048,4.472148335,5.546099499,4.739867154
3.529999971,3.778160695,4.866259529,3.067272866
2.140000105,4.597316843,5.368271284,4.399053243
4.610000134,3.773673798,5.170726325,4.371002659
2.369999886,4.58507648,5.441017274,4.555942195
2.170000076,4.366393737,5.177908569,4.111788384
3.559999943,3.793281205,5.278576483,4.595806066
4.670000076,3.425981474,4.867831789,3.603617327
2.809999943,3.960569835,5.236885795,4.435217007
2.299999952,3.548650265,4.735804676,3.02191609
3.74000001,2.886520757,4.959423655,4.251907289
2.829999924,4.079806333,5.074707664,3.986600488
2.640000105,4.461193065,5.427895809,4.375633939
2.730000019,4.020421281,5.359147319,4.659600794
2.549999952,3.64097524,4.436804175,-1.560715871
2.980000019,3.980224923,4.760159541,2.082418763
2.210000038,4.153391193,5.124789746,3.887235827
2.410000086,4.00247121,5.511377255,4.996254328
3.410000086,4.043054524,5.144979689,4.171055748
5.880000114,3.178849302,4.650105849,3.116729403
4.5,3.156332641,4.887158692,3.984031525
1.419999957,3.789126098,4.514197621,1.103210433
2.210000038,4.503923559,4.856687924,2.880397804
2.380000114,4.620781111,5.422530643,4.453314137
1.519999981,4.780100674,5.450833811,4.413101981
1.190000057,5.322954488,6.173132344,5.634510761
2.380000114,4.107972428,4.90156861,3.006499008
3.460000038,4.029882892,5.13634149,4.143849393
3.849999905,3.506135306,5.395029198,4.895530879
2.579999924,4.868931211,5.536540719,4.543015596
2.059999943,4.579383168,5.393572213,4.436121686
2.690000057,3.610372547,4.480850512,0.713600381
3.549999952,3.525024846,5.399992982,4.929108615
2.970000029,3.440986569,4.634022275,2.569422456
3.190000057,3.596758508,4.814811306,3.676876631
1.710000038,4.537978417,5.336939122,4.276903688
2.289999962,4.474817438,4.929059733,3.163112082
3.680000067,3.279389359,4.310600742,1.609671873
4.920000076,2.986590308,5.09309208,4.634476951
0.850000024,5.522331505,6.057094411,5.380909982
4.579999924,2.768226716,5.055802996,4.58809162
1.820000052,4.513595199,5.485111108,4.646970436
3.289999962,3.705310575,4.735762576,2.198057277
2.869999886,4.062945842,5.003001132,3.826331436
4.690000057,3.060750974,4.988961363,4.235907867
2.25,4.233195863,5.242600517,4.311899879
6.550000191,3.090923241,4.523564319,2.783062178
4.389999866,3.006560507,5.069245953,4.456916176
3.299999952,3.898213092,5.173335363,4.209841164
1.710000038,4.537978417,5.336939122,4.276903688
2.650000095,4.239105129,5.527765675,4.90388501
5.28000021,3.820990225,4.98127881,3.64176194
3.230000019,3.94156953,5.198756676,4.257598173
6.760000229,3.517285358,4.994620515,4.58648695
2.299999952,4.281686901,5.176543687,4.035645379
3.930000067,3.412276762,5.34940553,4.796213823
3.839999914,3.677544456,5.292536384,4.705393285
3.99000001,3.187085481,5.389789941,5.021937693
1.529999971,4.14522735,5.772542303,5.36333527
2.569999933,4.089530268,5.251195028,4.412261963
1.159999967,4.562995438,5.430565404,4.598144896
5.159999847,3.938173907,4.914025298,3.318818545
1.470000029,3.876502286,4.635056584,2.588603348
3.910000086,3.48720883,5.362442223,4.874652809
1.840000033,5.065892324,5.576315303,4.359657506
2.180000067,4.590979819,5.086044676,3.365978945
3.130000114,3.955422311,5.295179913,4.489927737
2.00999999,4.415556951,4.920358891,2.791454704
4.019999981,3.564064449,5.122495488,4.331831463
5.130000114,3.199939631,4.845579736,3.848084197
1.480000019,4.765436155,5.957348413,5.423545346
2.829999924,4.233611941,5.488235819,4.70413919
5.989999771,2.854721102,4.835884635,4.136402999
1.289999962,5.470136566,6.061877767,5.42790872
2.190000057,4.217433621,4.770285558,2.032504804
2.930000067,3.696872327,4.826982058,3.628420801
2.480000019,3.907459136,4.854345126,3.410804377
2.279999971,4.321724893,5.26936501,4.079726192
2.289999962,4.3888608,5.358460515,4.429499099
5.46999979,2.940865239,4.602345937,3.287457516
1.399999976,3.767516587,4.511498049,-3.548260944
5.010000229,3.003580441,4.437767129,1.999783466
1.720000029,4.538631369,5.373465597,4.411001785
5.239999771,4.28944141,4.721301528,3.838118196
4.039999962,3.910318582,5.022126022,4.130392099
3.660000086,3.970492729,5.269502791,4.201201029
3.049999952,3.636945471,4.878773804,3.525954543
2.49000001,3.588975002,5.307866625,4.666763793
2.559999943,3.974880206,5.15088466,4.11358655
5.110000134,3.375081808,4.698912517,3.279669267
1.429999948,4.216515301,4.680183903,2.5167326
3.380000114,3.712921043,5.267505276,4.552809626
2.630000114,3.697633845,4.578159703,2.200011512
2.359999895,3.661077067,4.435993198,0.850170674
1.460000038,5.228143787,5.83720298,5.034042461
4.46999979,3.71575697,4.932071932,3.721844081
2.180000067,4.411926703,5.429443608,4.514912867
8.539999962,4.915484959,5.322018826,4.993211738
2.329999924,4.714641538,5.455185579,4.43466764
4.050000191,3.661478875,5.120713011,4.281753676
6.610000134,3.214178459,4.473716823,3.364724482
3.440000057,3.818127378,5.389710195,4.763636623
2.579999924,4.461824309,5.001142198,3.122375592
1.99000001,4.165178901,4.823515545,2.498324889
5.53000021,2.750943753,4.692233762,3.84729499
4.150000095,3.590317795,4.759807449,2.981799057
2.799999952,4.354489866,5.461606204,4.481146085
1.379999995,5.333916272,5.93265495,5.214441953
1.879999995,4.535309764,5.033086014,3.449846413
1.389999986,4.311544668,5.292179949,4.309610168
3.170000076,3.719245127,5.259280299,4.487993096
5.139999866,3.662375469,5.018494528,4.015834027
2.869999886,4.240326325,5.328450574,4.216759049
2.900000095,4.089415917,5.385894278,4.583495668
1.480000019,5.122201107,6.13410001,5.637331783
4.539999962,3.564289739,5.229052124,4.579960817
3.539999962,3.876341021,5.078411179,3.926018548
3.150000095,3.654397238,5.567586293,5.167725849
3.519999981,4.027212365,5.074758951,3.770564456
8.43999958,2.526421987,4.47182922,3.87110573
4.349999905,3.820744463,4.635438643,2.295147087
6.010000229,3.045801076,4.706481806,3.569691544
5.610000134,3.428708921,4.966231707,4.275355266
3.630000114,3.954481697,5.317445027,4.54246762
2.309999943,4.204335032,5.144852492,3.762958186
2.140000105,3.955663778,4.605973624,0.944242844
2.730000019,3.828538826,4.930755307,3.62826505
2.960000038,4.702356763,5.368799299,4.180576816
3.539999962,4.168634241,5.258309141,4.545151724
6.440000057,2.901513036,4.72404672,3.773182729
2.410000086,4.920126796,5.441184369,4.391587978
3.039999962,4.121075634,5.264088147,4.439046512
5.059999943,3.358396557,5.069070279,4.479091838
1.419999957,4.288746063,5.804223534,5.410096741
4.039999962,3.538700962,5.134650217,4.347576936
2.430000067,4.073031013,5.526841191,5.032540672
1.519999981,3.710669281,4.668514845,3.056633234
4.590000153,2.776584175,5.024884419,4.602914701
2.950000048,3.942072142,5.33373774,4.421980947
4.869999886,2.963008313,5.084699906,4.638805616
5.579999924,3.162755347,4.729867331,3.757303708
2.5,3.864746296,4.934002631,3.543805051
4.039999962,3.780472326,5.258382802,4.512074717
1.980000019,3.737207458,4.508318895,1.859896472
2.089999914,4.353598956,5.293794083,4.25069227
3.109999895,3.989095719,4.860250895,2.909376143
5.309999943,3.101337063,5.114195981,4.62376713
4.210000038,3.414380659,5.048036142,4.145659959
3.539999962,4.228552913,4.942319206,3.559113596
5.389999866,2.899663754,4.792519749,4.080105242
1.840000033,3.642724599,4.767606526,3.149369787
2.019999981,4.084223299,5.011464075,3.838665922
5.409999847,3.028079143,4.726789532,3.648859169
4.25,3.47667384,5.329180194,4.913361225
3.109999895,3.339857173,4.575613272,2.674400195
3.789999962,3.208766857,4.673779631,3.382039654
5.46999979,3.351467546,4.91127423,3.885328546
1.429999948,5.22173134,5.86687362,5.118088863
3.079999924,4.106005064,5.303222613,4.442282407
3.369999886,4.222704669,4.65053328,2.125106702
3.849999905,3.767778838,5.594625844,5.230067225
4.730000019,3.511875771,4.243116948,0.797880554
4.420000076,3.603228946,5.221658655,4.606401625
5.170000076,3.358557051,4.821674876,3.466847989
2.460000038,3.738868708,4.521979049,2.097730283
3.400000095,4.111296243,4.565848263,1.968840555
3.809999943,3.847955723,4.446445868,1.181285617
3.359999895,3.663348605,5.5696542,5.213373376
3.589999914,3.707288346,5.165141483,4.278352366
2.619999886,4.483069853,5.316901832,4.225016611
10.48999977,3.755257552,4.663387867,4.274866647
3.279999971,3.049148399,5.234147331,4.768704139
1.970000029,3.558992548,4.649104416,2.870738215
5.789999962,3.517087894,4.819475138,3.685596418
3.410000086,4.103176613,5.308222419,4.388526386
3.589999914,3.764101151,5.429232388,4.825744279
2.920000076,4.240326325,5.328450574,4.216759049
4.380000114,3.343767417,4.997003134,4.020848562
2.339999914,4.508461735,5.181551509,3.855467687
1.450000048,3.869326669,4.57391246,2.136256079
2.420000076,4.001611366,4.94570901,3.630271774
3.24000001,4.237445806,5.372268605,4.535965055
2.109999895,4.650614006,5.405552811,4.373001254
3.670000076,3.398803366,5.209099903,4.559819136
5.070000172,3.353190722,4.677113386,3.044611904
4.53000021,3.138215901,5.063957025,4.364894585
2.039999962,5.159011755,5.625962834,4.539665302
6.409999847,3.084539456,4.661110254,3.820377604
4.559999943,3.681703123,5.029508345,4.15356991
6.940000057,4.526109638,4.742484372,3.357698108
2.180000067,4.030856692,5.239590546,4.473452735
5.690000057,3.428220391,5.02010698,4.176423895
3.74000001,3.687738791,4.631831237,3.03119155
5.389999866,2.651839524,4.786467174,4.294521566
2.089999914,4.263630707,4.970693206,3.392444306
5.599999905,3.439059222,4.484483276,1.307129912
3.400000095,3.367227728,4.468369669,1.211715999
2.099999905,4.836301307,5.416084898,4.177687691
3.170000076,3.81758304,5.296805014,4.531887663
2.119999886,4.799381116,5.177454771,3.61898
4.429999828,2.73866586,5.103166789,4.673541546
2.160000086,3.860926631,4.550464054,1.656320452
3.339999914,3.706124241,5.0790412,4.033648868
2.50999999,3.896809642,5.458649712,4.885370319
6.809999943,3.421066473,4.749622591,3.83255237
6.019999981,3.11312287,4.947432653,4.468392046
1.450000048,3.803419872,4.55067067,1.362362505
3.039999962,2.912110615,4.415447249,2.861808799
6.53000021,3.214178459,4.473716823,3.364724482
2.190000057,4.443190768,4.943997051,3.041057064
4.489999771,3.158591783,5.152394334,4.723826639
4.590000153,3.356571467,5.356365507,4.920742295
4.579999924,3.285667907,4.903047789,3.746490081
1.799999952,4.587274834,5.12738528,3.834908362
1.870000005,4.525970102,5.42359866,4.471959285
2.309999943,4.174127894,4.625257202,-0.173674703
2.529999971,5.18633283,5.6614932,4.647698042
2.210000038,4.368556979,4.692953946,1.972418516
7.389999866,2.734234391,4.181712584,2.245631942
2.690000057,3.950059787,4.87076648,3.361447149
3,3.680603115,4.406484197,0.85220348
2.150000095,4.199306493,5.465256502,4.596651391
2.519999981,3.896809642,5.458649712,4.885370319
3.390000105,3.974412337,5.034924678,3.627644658
5.329999924,2.713497142,5.110089001,4.636411918
2.25,4.414478034,4.742936088,1.664578311
3.539999962,3.621535225,4.640845169,2.985784681
4.659999847,2.877220906,4.999345424,4.549622349
4.159999847,4.867925451,5.586431971,5.194124628
2.190000057,4.359496494,5.197180141,4.114601344
2.150000095,5.019520419,5.473683357,4.333573939
3.789999962,3.29252926,5.28258401,4.768648591
2.190000057,4.369169192,5.104808632,3.829891812
4.5,3.547693914,5.214264836,4.599774771
1.820000052,4.547494228,5.41037856,4.59663964
3.150000095,3.744677791,5.419766089,4.776207839
4.900000095,3.492631965,4.824754585,3.59580242
4.210000038,3.588080249,5.327416648,4.679232955
2.470000029,3.738868708,4.521979049,2.097730283
1.960000038,4.641317677,5.142369347,3.52786358
2.410000086,3.960387299,4.772178322,3.007866199
3.160000086,3.209062061,5.090442397,4.452234186
3.829999924,3.731095276,5.581321754,5.143482842
3.690000057,3.285628456,5.294936317,4.766404851
4.670000076,2.926315801,5.073151313,4.487284015
3.319999933,4.300145927,5.418972688,4.794266424
1.679999948,4.772628402,6.011094132,5.514971912
5.090000153,3.069429103,4.705309755,3.559397009
8.260000229,4.447641548,5.132746829,4.82789059
1.929999948,4.878191335,5.482603364,4.460354008
3.480000019,3.621535225,4.640845169,2.985784681
5.949999809,3.47828954,4.686478832,2.861637691
6.46999979,3.333814059,4.836406972,4.117532982
3.380000114,3.62480762,5.182806806,4.393516425
4.800000191,3.728048261,5.090423101,4.224989578
4.300000191,3.691817317,5.102963519,4.200276898
2.079999924,4.497767335,5.298864725,4.188923795
5.230000019,3.582659121,4.442526473,2.536709536
2.160000086,4.606537027,5.330608868,4.232491141
3.119999886,3.944596716,4.984958267,3.442171065
2.099999905,4.355456047,4.917862807,2.954914848
5.619999886,3.812788283,4.80305281,3.139959157
1.730000019,4.407928586,5.220660806,4.080843172
1.99000001,4.496278107,5.045778784,3.282299108
3.519999981,3.525008762,4.478823871,2.540998827
4.559999943,3.122998407,5.136140459,4.538253107
2.480000019,3.787396506,4.755077098,3.114546392
2.25999999,3.860926631,4.550464054,1.656320452
4.760000229,3.6602437,4.5887772,1.980956514
4.369999886,3.638602622,5.084689406,4.174039878
2.400000095,4.23350057,4.894636221,2.746732034
6.619999886,2.852417802,4.516248823,3.23811674
2.670000076,3.985835803,4.687744888,2.591932246
2.890000105,3.55972428,5.19211491,4.430136901
3.529999971,3.875727033,5.026465431,3.824259888
3.369999886,3.584543201,4.990604894,3.878920936
2.170000076,4.01146579,4.94794959,3.686474092
2.150000095,4.469903047,5.240439916,4.003589895
6.25,3.370161267,4.715679678,3.154074986
5.46999979,2.908916417,4.70355922,3.654090413
2.799999952,3.923729617,5.08516597,4.039022108
5.769999981,3.382901709,4.91813419,4.254978987
2.279999971,4.587075851,4.947864704,3.253619502
3.829999924,3.711536572,5.570403771,5.15746343
2.50999999,4.133878884,5.304421331,4.30652183
7.75,4.047945644,4.781777585,3.782619954
5.110000134,3.204856781,5.271138343,4.808249573
4.389999866,3.108223123,4.87161168,4.038244705
4.260000229,2.935913281,5.154498878,4.701115785
2.380000114,4.307289697,4.651810157,1.591958467
2.25,4.058366505,5.453261856,4.801162765
1.779999971,4.550385857,5.567311218,4.698711289
3.180000067,4.046864015,5.150722106,3.748551171
1.5,4.273240939,5.816074788,5.395933643
3.819999933,3.666196749,5.541830363,5.111845794
2.309999943,3.558526513,4.755057416,3.041837722
2.950000048,4.038727509,5.305280857,4.42163428
1.460000038,3.884880933,4.603180402,2.602058579
2.220000029,4.484144196,4.869206666,2.70282651
2.230000019,5.09633086,5.575481031,4.539874246
1.49000001,4.0517843,5.270682656,4.454094234
1.190000057,5.322954488,6.173132344,5.634510761
5.25,3.632222743,4.893508884,3.791310918
3.769999981,3.924654881,5.268785989,4.4989346
4.5,3.440986569,5.409374508,5.007029344
1.840000033,4.61189952,5.67105779,4.85972451
6.090000153,2.831002661,4.870069011,4.102640746
2.170000076,3.770166546,5.397986348,4.771942348
3.829999924,3.011949195,5.292761778,4.859978679
10.14000034,2.42399739,4.391286345,4.026371394
3.660000086,3.848961976,5.231162481,4.368409108
2.50999999,3.956086662,4.971753237,3.805087679
2.140000105,4.416442828,4.703428645,-0.235330359
4.110000134,3.645104258,4.886621564,3.350460773
6.539999962,3.460155534,4.857387994,4.152657295
4.710000038,3.504968537,4.66377183,2.672336009
6.650000095,3.147630065,4.770824782,3.939104413
6.940000057,3.174565411,4.349645546,2.614638493
3.549999952,4.0404376,5.355356351,4.327524762
3.900000095,3.17869538,5.316805221,4.911272223
5.809999943,2.92743606,4.681788481,3.989190668
8.779999733,3.401575677,4.239149556,2.967016874
1.929999948,4.699043006,5.286258464,4.002282378
1.539999962,4.743299862,5.391787388,4.284931979
2.25,3.991850101,5.43264649,4.769988797
5.199999809,3.407657962,4.921432997,3.964441608
1.480000019,5.187351379,5.569875214,4.508837053
3.349999905,3.19211053,5.30799378,4.855421196
1.549999952,4.69694819,5.393475195,4.35315829
3.859999895,3.673273012,5.598519368,5.229261314
3.109999895,3.862670137,4.926416167,3.609150796
4.050000191,3.777081236,5.180842418,4.248091651
2.210000038,4.115432896,5.079791323,3.927378989
2.119999886,4.881628602,5.463156058,4.3340634
3.190000057,3.631182766,5.167246723,4.291449719
2.220000029,4.153507096,4.772569596,2.711826284
